fecha,periodo,comprobante,tipo_comprobante,codigo_cliente,razon_social,codigo_producto,cantidad,precio_unitario,bonificacion_pct,importe,vendedor,importe_recalculado,diferencia_importe,importe_reconciliado
2025-03-02,2025-03,FAC 0003-00041193,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9922.60,0.00,9922.60,,9922.60,0.00,true
2025-03-24,2025-03,FAC 0003-00041075,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-01-19,2025-01,FAC 0003-00040044,FAC,C0130,Usina Coghlan,CAP-FILTRO-100,5.00,3200.00,30.00,11200.00,R. Ibarra,11200.00,0.00,true
2025-06-03,2025-06,FAC 0003-00042380,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
2025-02-21,2025-02,FAC 0003-00040523,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-05-10,2025-05,FAC 0003-00041896,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5782.02,0.00,5782.02,,5782.02,0.00,true
2025-02-26,2025-02,FAC 0003-00040790,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5723.20,0.00,5723.20,,5723.20,0.00,true
2025-02-01,2025-02,FAC 0003-00040556,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8380.40,0.00,25141.20,,25141.20,0.00,true
2025-06-26,2025-06,FAC 0003-00042283,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-05-27,2025-05,FAC 0003-00041730,FAC,C9002,VENTA ONLINE,CAP-TAZA,3.00,9709.43,0.00,29128.28,,29128.29,-0.01,true
2025-01-01,2025-01,FAC 0003-00040037,FAC,C0124,Coffee Lab Flores,CAF-BLEND-1K,3.00,18000.00,35.00,35100.00,,35100.00,0.00,true
2025-01-15,2025-01,FAC 0003-00040101,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-02-27,2025-02,NC 0003-00001211,NC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-1K,-12.00,18396.00,40.00,-132451.20,,-132451.20,0.00,true
2025-02-20,2025-02,FAC 0003-00040724,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-04-05,2025-04,FAC 0003-00041454,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8753.19,0.00,8753.19,,8753.19,0.00,true
2025-01-09,2025-01,FAC 0003-00040176,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,2.00,6900.00,0.00,13800.00,,13800.00,0.00,true
2025-03-13,2025-03,FAC 0003-00040856,FAC,C0110,Panaderia Devoto,CAF-BLEND-1K,3.00,18800.71,35.00,36661.39,R. Ibarra,36661.38,0.01,true
2025-04-09,2025-04,FAC 0003-00041500,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5657.55,0.00,5657.55,,5657.55,0.00,true
2025-03-04,2025-03,FAC 0003-00041093,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5535.77,0.00,5535.77,,5535.77,0.00,true
2025-03-07,2025-03,FAC 0003-00041165,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18800.71,0.00,18800.71,,18800.71,0.00,true
2025-02-13,2025-02,FAC 0003-00040753,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,5723.20,0.00,5723.20,,5723.20,0.00,true
2025-05-26,2025-05,FAC 0003-00041968,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-01-12,2025-01,FAC 0003-00040133,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8200.00,0.00,16400.00,,16400.00,0.00,true
2025-06-01,2025-06,FAC 0003-00042103,FAC,C0110,Panaderia Devoto,CAF-BLEND-1K,4.00,20069.06,35.00,52179.55,M. Paz,52179.56,-0.01,true
2025-02-28,2025-02,NC 0003-00001216,NC,C0102,Bar Belgrano,CAF-BRAS-1K,-5.00,17374.00,35.00,-56465.50,,-56465.50,0.00,true
2025-02-25,2025-02,FAC 0003-00040611,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5416.60,0.00,5416.60,,5416.60,0.00,true
2025-06-18,2025-06,FAC 0003-00042427,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,1.00,3567.83,0.00,3567.83,,3567.83,0.00,true
2025-05-12,2025-05,FAC 0003-00041892,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7527.53,0.00,22582.60,,22582.59,0.01,true
2025-03-17,2025-03,FAC 0003-00041158,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18800.71,0.00,37601.42,,37601.42,0.00,true
2025-05-02,2025-05,FAC 0003-00042030,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-05-14,2025-05,FAC 0003-00041870,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-05-18,2025-05,FAC 0003-00041741,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,3.00,3491.03,0.00,10473.09,,10473.09,0.00,true
2025-02-16,2025-02,FAC 0003-00040626,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,7562.80,0.00,7562.80,,7562.80,0.00,true
2025-06-20,2025-06,FAC 0003-00042417,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-05-28,2025-05,FAC 0003-00041797,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8945.76,0.00,17891.53,,17891.52,0.01,true
2025-06-01,2025-06,FAC 0003-00042090,FAC,C0101,El Almacen de Palermo II,CAF-BRAS-1K,8.00,18954.11,35.00,98561.37,,98561.37,-0.00,true
2025-04-01,2025-04,FAC 0003-00041567,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,19214.33,0.00,38428.66,,38428.66,0.00,true
2025-01-08,2025-01,FAC 0003-00040019,FAC,C0107,La Ventanita de Nunez II,CAF-BRAS-1K,6.00,17000.00,35.00,66300.00,M. Paz,66300.00,0.00,true
2025-01-25,2025-01,FAC 0003-00040273,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-01-10,2025-01,FAC 0003-00040256,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,1.00,3200.00,0.00,3200.00,,3200.00,0.00,true
2025-03-16,2025-03,FAC 0003-00041001,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5849.11,0.00,17547.33,,17547.33,0.00,true
2025-05-18,2025-05,FAC 0003-00041696,FAC,C0138,El Almacen de Constitucion,CAF-BLEND-1K,8.00,19637.04,30.00,109967.44,,109967.42,0.02,true
2025-03-16,2025-03,FAC 0003-00040918,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7206.94,0.00,21620.82,,21620.82,0.00,true
2025-03-07,2025-03,FAC 0003-00041067,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8564.77,0.00,25694.31,,25694.31,0.00,true
2025-03-08,2025-03,FAC 0003-00041096,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9922.60,0.00,9922.60,,9922.60,0.00,true
2025-05-04,2025-05,FAC 0003-00041858,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,3.00,3491.03,0.00,10473.09,,10473.09,0.00,true
2025-01-08,2025-01,FAC 0003-00040032,FAC,C0120,Tostado Chacarita,CAF-BLEND-1K,10.00,18000.00,32.00,122400.00,M. Paz,122400.00,0.00,true
2025-01-01,2025-01,FAC 0003-00040404,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8200.00,0.00,16400.00,,16400.00,0.00,true
2025-01-14,2025-01,FAC 0003-00040322,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8200.00,0.00,8200.00,,8200.00,0.00,true
2025-02-08,2025-02,FAC 0003-00040633,FAC,C9002,VENTA ONLINE,CAP-TAZA,2.00,9095.80,0.00,18191.60,,18191.60,0.00,true
2025-06-25,2025-06,FAC 0003-00042174,FAC,C9002,VENTA ONLINE,CAP-TAZA,1.00,9923.03,0.00,9923.03,,9923.03,0.00,true
2025-05-24,2025-05,FAC 0003-00041935,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5782.02,0.00,5782.02,,5782.02,0.00,true
2025-01-08,2025-01,FAC 0003-00040346,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9500.00,0.00,9500.00,,9500.00,0.00,true
2025-04-07,2025-04,FAC 0003-00041504,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5977.79,0.00,5977.79,,5977.79,0.00,true
2025-03-02,2025-03,FAC 0003-00041106,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5849.11,0.00,5849.11,,5849.11,0.00,true
2025-03-17,2025-03,FAC 0003-00040849,FAC,C0103,Coffee Lab Belgrano II,CAP-FILTRO-100,4.00,3342.35,35.00,8690.11,M. Paz,8690.11,0.00,true
2025-01-14,2025-01,FAC 0003-00040254,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,6900.00,0.00,20700.00,,20700.00,0.00,true
2025-01-03,2025-01,FAC 0003-00040004,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-1K,60.00,18000.00,40.00,648000.00,R. Ibarra,648000.00,0.00,true
2025-01-03,2025-01,FAC 0003-00040004,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-CJ6,12.00,102000.00,40.00,734400.00,R. Ibarra,734400.00,0.00,true
2025-02-23,2025-02,FAC 0003-00040679,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-02-20,2025-02,FAC 0003-00040545,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-06-12,2025-06,FAC 0003-00042232,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10592.00,0.00,31776.01,,31776.00,0.01,true
2025-05-07,2025-05,FAC 0003-00041966,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-03-22,2025-03,FAC 0003-00041069,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8564.77,0.00,17129.54,,17129.54,0.00,true
2025-01-26,2025-01,FAC 0003-00040051,FAC,C0138,El Almacen de Constitucion,CAP-FILTRO-100,4.00,3200.00,30.00,8960.00,M. Paz,8960.00,0.00,true
2025-03-07,2025-03,FAC 0003-00041119,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18800.71,0.00,18800.71,,18800.71,0.00,true
2025-06-18,2025-06,FAC 0003-00042220,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,1.00,5909.22,0.00,5909.22,,5909.22,0.00,true
2025-05-19,2025-05,FAC 0003-00042012,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-04-01,2025-04,FAC 0003-00041286,FAC,C0139,La Ventanita de Constitucion II,CAF-BLEND-1K,4.00,19214.33,30.00,53800.12,,53800.12,-0.00,true
2025-02-10,2025-02,FAC 0003-00040660,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-01-18,2025-01,FAC 0003-00040203,FAC,C9002,VENTA ONLINE,CAP-TAZA,3.00,8900.00,0.00,26700.00,,26700.00,0.00,true
2025-02-01,2025-02,FAC 0003-00040582,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5723.20,0.00,5723.20,,5723.20,0.00,true
2025-03-03,2025-03,FAC 0003-00041030,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9922.60,0.00,9922.60,,9922.60,0.00,true
2025-06-19,2025-06,FAC 0003-00042449,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,20069.06,0.00,20069.06,,20069.06,0.00,true
2025-04-14,2025-04,FAC 0003-00041620,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,10140.90,0.00,20281.79,,20281.80,-0.01,true
2025-03-18,2025-03,FAC 0003-00040923,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5535.77,0.00,16607.30,,16607.31,-0.01,true
2025-05-23,2025-05,FAC 0003-00042068,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,1.00,3491.03,0.00,3491.03,,3491.03,0.00,true
2025-03-25,2025-03,FAC 0003-00041050,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,8564.77,0.00,8564.77,,8564.77,0.00,true
2025-02-06,2025-02,FAC 0003-00040657,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5416.60,0.00,10833.20,,10833.20,0.00,true
2025-04-17,2025-04,FAC 0003-00041603,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8753.19,0.00,17506.39,,17506.38,0.01,true
2025-02-15,2025-02,FAC 0003-00040452,FAC,C0124,Coffee Lab Flores,CAF-BLEND-1K,10.00,18396.00,35.00,119574.00,R. Ibarra,119574.00,0.00,true
2025-05-07,2025-05,FAC 0003-00042016,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8945.76,0.00,8945.76,,8945.76,0.00,true
2025-06-16,2025-06,FAC 0003-00042310,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-02-03,2025-02,FAC 0003-00040566,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8380.40,0.00,16760.80,,16760.80,0.00,true
2025-01-18,2025-01,FAC 0003-00040239,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,1.00,7400.00,0.00,7400.00,,7400.00,0.00,true
2025-06-04,2025-06,FAC 0003-00042338,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-01-10,2025-01,FAC 0003-00040086,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-06-26,2025-06,FAC 0003-00042327,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,10592.00,0.00,10592.00,,10592.00,0.00,true
2025-05-26,2025-05,FAC 0003-00041817,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,6109.30,0.00,12218.60,,12218.60,0.00,true
2025-05-21,2025-05,FAC 0003-00041962,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3491.03,0.00,6982.06,,6982.06,0.00,true
2025-06-07,2025-06,FAC 0003-00042321,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-01-06,2025-01,FAC 0003-00040175,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8200.00,0.00,24600.00,,24600.00,0.00,true
2025-01-15,2025-01,FAC 0003-00040406,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8200.00,0.00,8200.00,,8200.00,0.00,true
2025-03-19,2025-03,FAC 0003-00040869,FAC,C0124,Coffee Lab Flores,CAP-FILTRO-100,4.00,3342.35,35.00,8690.11,M. Paz,8690.11,0.00,true
2025-03-26,2025-03,FAC 0003-00040838,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-CJ6,4.00,106537.37,40.00,255689.68,,255689.69,-0.01,true
2025-02-26,2025-02,FAC 0003-00040770,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18396.00,0.00,36792.00,,36792.00,0.00,true
2025-05-25,2025-05,FAC 0003-00041895,FAC,C9002,VENTA ONLINE,CAP-TAZA,3.00,9709.43,0.00,29128.28,,29128.29,-0.01,true
2025-02-17,2025-02,FAC 0003-00040634,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-01-11,2025-01,FAC 0003-00040342,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18000.00,0.00,18000.00,,18000.00,0.00,true
2025-05-11,2025-05,FAC 0003-00041829,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-02-16,2025-02,FAC 0003-00040531,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8380.40,0.00,16760.80,,16760.80,0.00,true
2025-05-20,2025-05,FAC 0003-00041779,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7527.53,0.00,22582.60,,22582.59,0.01,true
2025-06-15,2025-06,FAC 0003-00042354,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,9142.57,0.00,18285.14,,18285.14,0.00,true
2025-01-17,2025-01,FAC 0003-00040015,FAC,C0104,Tostado Villa Crespo,CAF-BLEND-1K,8.00,18000.00,35.00,93600.00,M. Paz,93600.00,0.00,true
2025-03-13,2025-03,FAC 0003-00041104,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9922.60,0.00,19845.20,,19845.20,0.00,true
2025-06-13,2025-06,FAC 0003-00042115,FAC,C0119,Coffee Lab Saavedra II,CAF-BRAS-1K,4.00,18954.11,35.00,49280.69,,49280.69,0.00,true
2025-02-23,2025-02,FAC 0003-00040550,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-02-19,2025-02,FAC 0003-00040683,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,2.00,5723.20,0.00,11446.40,,11446.40,0.00,true
2025-03-26,2025-03,FAC 0003-00041147,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18800.71,0.00,18800.71,,18800.71,0.00,true
2025-05-18,2025-05,FAC 0003-00041942,FAC,C9002,VENTA ONLINE,CAP-TAZA,2.00,9709.43,0.00,19418.85,,19418.86,-0.01,true
2025-03-10,2025-03,FAC 0003-00040965,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8564.77,0.00,25694.31,,25694.31,0.00,true
2025-02-20,2025-02,FAC 0003-00040463,FAC,C0132,Cafe Barracas,CAF-BLEND-1K,8.00,18396.00,35.00,95659.20,,95659.20,0.00,true
2025-03-10,2025-03,FAC 0003-00041219,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,18800.71,0.00,37601.42,,37601.42,0.00,true
2025-02-06,2025-02,FAC 0003-00040766,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,1.00,8380.40,0.00,8380.40,,8380.40,0.00,true
2025-01-28,2025-01,FAC 0003-00040314,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-250,2.00,5600.00,0.00,11200.00,,11200.00,0.00,true
2025-04-21,2025-04,FAC 0003-00041357,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5657.55,0.00,16972.66,,16972.65,0.01,true
2025-03-15,2025-03,FAC 0003-00041046,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8564.77,0.00,17129.54,,17129.54,0.00,true
2025-01-23,2025-01,FAC 0003-00040084,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,3.00,5300.00,0.00,15900.00,,15900.00,0.00,true
2025-02-02,2025-02,FAC 0003-00040607,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,2.00,8380.40,0.00,16760.80,,16760.80,0.00,true
2025-01-01,2025-01,FAC 0003-00040278,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,2.00,9500.00,0.00,19000.00,,19000.00,0.00,true
2025-06-08,2025-06,FAC 0003-00042202,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,6243.71,0.00,18731.12,,18731.13,-0.01,true
2025-04-03,2025-04,FAC 0003-00041409,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5977.79,0.00,17933.37,,17933.37,0.00,true
2025-02-27,2025-02,FAC 0003-00040658,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-04-24,2025-04,FAC 0003-00041392,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7899.22,0.00,15798.45,,15798.44,0.01,true
2025-02-13,2025-02,FAC 0003-00040508,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-03-14,2025-03,NC 0003-00001220,NC,C0113,Bar Recoleta II,CAF-BRAS-1K,-5.00,17756.23,30.00,-62146.80,,-62146.81,0.01,true
2025-05-19,2025-05,FAC 0003-00041947,FAC,C9001,CONSUMIDOR FINAL,CAF-COLOM-250,2.00,8945.76,0.00,17891.53,,17891.52,0.01,true
2025-04-20,2025-04,FAC 0003-00041328,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,3.00,8753.19,0.00,26259.58,,26259.57,0.01,true
2025-05-10,2025-05,FAC 0003-00041876,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-01-10,2025-01,FAC 0003-00040067,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5300.00,0.00,10600.00,,10600.00,0.00,true
2025-03-27,2025-03,FAC 0003-00040861,FAC,C0116,Cafe Caballito,CAF-BLEND-1K,5.00,18800.71,32.00,63922.42,,63922.41,0.01,true
2025-06-09,2025-06,FAC 0003-00042296,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6243.71,0.00,6243.71,,6243.71,0.00,true
2025-06-12,2025-06,FAC 0003-00042278,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,8250.61,0.00,24751.84,,24751.83,0.01,true
2025-01-27,2025-01,FAC 0003-00040298,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3200.00,0.00,6400.00,,6400.00,0.00,true
2025-04-05,2025-04,FAC 0003-00041239,FAC,C0001,GRANOS DEL SUR S.A.,BLEND1K,41.00,19214.33,40.00,472672.46,,472672.52,-0.06,true
2025-06-14,2025-06,FAC 0003-00042484,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3567.83,0.00,7135.67,,7135.66,0.01,true
2025-02-25,2025-02,FAC 0003-00040820,FAC,C9001,CONSUMIDOR FINAL,CAF-ETIOP-250,1.00,9709.00,0.00,9709.00,,9709.00,0.00,true
2025-04-15,2025-04,NC 0003-00001227,NC,C0001,GRANOS DEL SUR S.A.,CAF-BLEND-1K,-9.00,19214.33,40.00,-103757.37,,-103757.38,0.01,true
2025-05-02,2025-05,FAC 0003-00041842,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-03-24,2025-03,FAC 0003-00040836,FAC,C0001,GRANOS DEL SUR S.A.,CAF-BRAS-1K,16.00,17756.23,40.00,170459.79,,170459.81,-0.02,true
2025-02-22,2025-02,FAC 0003-00040577,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,9709.00,0.00,19418.00,,19418.00,0.00,true
2025-05-01,2025-05,FAC 0003-00041720,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10363.99,0.00,31091.98,,31091.97,0.01,true
2025-01-27,2025-01,FAC 0003-00040144,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,2.00,7400.00,0.00,14800.00,,14800.00,0.00,true
2025-06-03,2025-06,FAC 0003-00042285,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6243.71,0.00,6243.71,,6243.71,0.00,true
2025-06-13,2025-06,FAC 0003-00042102,FAC,C0109,Usina Colegiales II,CAF-BRAS-1K,8.00,18954.11,32.00,103110.36,M. Paz,103110.36,0.00,true
2025-01-18,2025-01,FAC 0003-00040368,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,1.00,18000.00,0.00,18000.00,,18000.00,0.00,true
2025-06-10,2025-06,FAC 0003-00042200,FAC,C9002,VENTA ONLINE,CAF-CAPS-10,3.00,7693.14,0.00,23079.42,,23079.42,0.00,true
2025-02-10,2025-02,FAC 0003-00040536,FAC,C9002,VENTA ONLINE,CAP-FILTRO-100,1.00,3270.40,0.00,3270.40,,3270.40,0.00,true
2025-05-15,2025-05,FAC 0003-00041771,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,6109.30,0.00,6109.30,,6109.30,0.00,true
2025-03-20,2025-03,FAC 0003-00041037,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9922.60,0.00,29767.79,,29767.80,-0.01,true
2025-05-24,2025-05,FAC 0003-00041818,FAC,C9002,VENTA ONLINE,CAF-DESCA-250,3.00,8073.01,0.00,24219.02,,24219.03,-0.01,true
2025-05-20,2025-05,FAC 0003-00042041,FAC,C9001,CONSUMIDOR FINAL,CAP-FILTRO-100,2.00,3491.03,0.00,6982.06,,6982.06,0.00,true
2025-01-19,2025-01,FAC 0003-00040044,FAC,C0130,Usina Coghlan,CAF-BRAS-1K,5.00,17000.00,30.00,59500.00,R. Ibarra,59500.00,0.00,true
2025-05-16,2025-05,FAC 0003-00042026,FAC,C9001,CONSUMIDOR FINAL,CAF-BLEND-1K,2.00,19637.04,0.00,39274.09,,39274.08,0.01,true
2025-06-20,2025-06,FAC 0003-00042189,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,10592.00,0.00,31776.01,,31776.00,0.01,true
2025-01-14,2025-01,FAC 0003-00040254,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,1.00,5600.00,0.00,5600.00,,5600.00,0.00,true
2025-02-25,2025-02,FAC 0003-00040611,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,3.00,9709.00,0.00,29127.00,,29127.00,0.00,true
2025-01-08,2025-01,FAC 0003-00040019,FAC,C0107,La Ventanita de Nunez II,CAF-BLEND-1K,3.00,18000.00,35.00,35100.00,M. Paz,35100.00,0.00,true
2025-06-09,2025-06,FAC 0003-00042397,FAC,C9002,VENTA ONLINE,CAF-COLOM-250,1.00,9142.57,0.00,9142.57,,9142.57,0.00,true
2025-02-06,2025-02,FAC 0003-00040472,FAC,C0138,El Almacen de Constitucion,CAP-FILTRO-100,4.00,3270.40,30.00,9157.12,R. Ibarra,9157.12,0.00,true
2025-04-03,2025-04,FAC 0003-00041459,FAC,C9002,VENTA ONLINE,CAF-BLEND-250,3.00,5977.79,0.00,17933.37,,17933.37,0.00,true
2025-02-28,2025-02,FAC 0003-00040651,FAC,C9002,VENTA ONLINE,CAF-BRAS-250,2.00,5416.60,0.00,10833.20,,10833.20,0.00,true
2025-05-10,2025-05,FAC 0003-00041921,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10363.99,0.00,20727.99,,20727.98,0.01,true
2025-06-19,2025-06,FAC 0003-00042319,FAC,C9002,VENTA ONLINE,CAF-ETIOP-250,2.00,10592.00,0.00,21184.01,,21184.00,0.01,true
