fecha;comprobante;tipo_comprobante;codigo_cliente;razon_social;codigo_producto;cantidad;precio_unitario;bonificacion_pct;importe;vendedor
06/05/2025;FAC 0003-00041722;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5782.02;0;17346.05;
28/04/2025;FAC 0003-00041257;FAC;C0110;Panaderia Devoto;CAF-BLEND-1K;5;19214.33;35;62446.56;
01/04/2025;FAC 0003-00041241;FAC;C0001;GRANOS DEL SUR S.A.;BLEND1K;46;19214.33;40;530315.44;M. Paz
18/02/2025;FAC 0003-00040467;FAC;C0136;Tostado Villa Urquiza;CAF-BLEND-1K;4;18396.0;35;47829.6;M. Paz
05/04/2025;FAC 0003-00041618;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;19214.33;0;19214.33;
08/03/2025;FAC 0003-00040835;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;35;18800.71;40;394814.95;
21/05/2025;FAC 0003-00041888;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;1;8073.01;0;8073.01;
11/05/2025;FAC 0003-00041804;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5782.02;0;17346.05;
24/05/2025;FAC 0003-00041948;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6109.3;0;6109.3;
01/05/2025;FAC 0003-00042024;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;10363.99;0;20727.99;
07/01/2025;FAC 0003-00040235;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7400.0;0;14800.0;
07/03/2025;FAC 0003-00040966;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5535.77;0;5535.77;
01/04/2025;FAC 0003-00041444;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;9500.42;0;9500.42;
25/02/2025;FAC 0003-00040710;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18396.0;0;36792.0;
06/05/2025;FAC 0003-00041778;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;10363.99;0;10363.99;
14/05/2025;FAC 0003-00041969;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3491.03;0;3491.03;
10/01/2025;FAC 0003-00040126;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;6900.0;0;13800.0;
18/02/2025;FAC 0003-00040830;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;9709.0;0;19418.0;
26/01/2025;FAC 0003-00040227;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5300.0;0;15900.0;
21/03/2025;FAC 0003-00040964;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9922.6;0;19845.2;
28/01/2025;FAC 0003-00040030;FAC;C0118;Bar Saavedra;CAF-BLEND-1K;10;18000.0;32;122400.0;M. Paz
01/05/2025;FAC 0003-00041865;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8945.76;0;26837.29;
07/05/2025;FAC 0003-00041847;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7527.53;0;15055.07;
22/01/2025;FAC 0003-00040165;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5600.0;0;16800.0;
08/02/2025;FAC 0003-00040602;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5416.6;0;16249.8;
26/04/2025;FAC 0003-00041424;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
05/01/2025;FAC 0003-00040146;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
12/02/2025;FAC 0003-00040782;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5723.2;0;11446.4;
18/03/2025;FAC 0003-00040876;FAC;C0130;Usina Coghlan;CAF-BRAS-1K;5;17756.23;30;62146.8;R. Ibarra
01/03/2025;FAC 0003-00040868;FAC;C0123;La Ventanita de Almagro II;CAF-BRAS-1K;5;17756.23;35;57707.74;
18/01/2025;FAC 0003-00040164;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9500.0;0;19000.0;
03/05/2025;FAC 0003-00041995;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10363.99;0;10363.99;
15/05/2025;FAC 0003-00041912;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8945.76;0;26837.29;
13/03/2025;FAC 0003-00041142;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;9922.6;0;9922.6;
17/06/2025;FAC 0003-00042270;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;9142.57;0;9142.57;
24/02/2025;FAC 0003-00040668;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9709.0;0;19418.0;
17/02/2025;FAC 0003-00040621;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
11/03/2025;FAC 0003-00040944;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
06/03/2025;FAC 0003-00040903;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7729.18;0;23187.54;
21/05/2025;FAC 0003-00042020;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6109.3;0;12218.6;
08/06/2025;FAC 0003-00042226;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;9923.03;0;19846.07;
02/06/2025;FAC 0003-00042410;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;9142.57;0;9142.57;
05/04/2025;NC 0003-00001231;NC;C0115;Tostado Boedo II;CAF-BRAS-1K;-1;18146.87;30;-12702.81;
02/06/2025;FAC 0003-00042409;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;9142.57;0;18285.14;
09/05/2025;FAC 0003-00041684;FAC;C0128;La Ventanita de San Telmo;CAF-BLEND-1K;6;19637.04;32;80119.13;R. Ibarra
18/03/2025;FAC 0003-00041049;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9295.91;0;27887.72;
19/04/2025;FAC 0003-00041478;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7365.49;0;7365.49;
04/06/2025;FAC 0003-00042401;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;20069.06;0;20069.06;
18/02/2025;FAC 0003-00040520;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8380.4;0;8380.4;
28/05/2025;FAC 0003-00041731;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
27/06/2025;FAC 0003-00042465;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6243.71;0;6243.71;
15/05/2025;FAC 0003-00041793;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
24/02/2025;FAC 0003-00040568;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5723.2;0;11446.4;
10/04/2025;FAC 0003-00041303;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
23/06/2025;FAC 0003-00042499;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6243.71;0;6243.71;
01/01/2025;FAC 0003-00040376;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3200.0;0;6400.0;
13/03/2025;FAC 0003-00041190;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5849.11;0;11698.22;
17/02/2025;FAC 0003-00040557;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7562.8;0;15125.6;
14/06/2025;FAC 0003-00042136;FAC;C0136;Tostado Villa Urquiza;CAP-FILTRO-100;6;3567.83;35;13914.55;
24/02/2025;FAC 0003-00040585;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5416.6;0;5416.6;
10/01/2025;FAC 0003-00040344;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
03/06/2025;FAC 0003-00042360;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;9923.03;0;9923.03;
04/05/2025;FAC 0003-00041805;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7527.53;0;7527.53;
15/02/2025;FAC 0003-00040581;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7562.8;0;22688.4;
06/01/2025;FAC 0003-00040157;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;9500.0;0;19000.0;
25/02/2025;FAC 0003-00040514;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7051.8;0;21155.4;
22/05/2025;FAC 0003-00041917;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
23/03/2025;FAC 0003-00041183;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8564.77;0;8564.77;
22/01/2025;FAC 0003-00040150;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5600.0;0;5600.0;
28/01/2025;FAC 0003-00040156;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8200.0;0;24600.0;
09/05/2025;FAC 0003-00041739;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8945.76;0;26837.29;
12/03/2025;FAC 0003-00040867;FAC;C0121;Panaderia Chacarita II;CAP-FILTRO-100;6;3342.35;35;13035.16;R. Ibarra
26/04/2025;FAC 0003-00041367;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7365.49;0;7365.49;
16/03/2025;FAC 0003-00040952;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5535.77;0;5535.77;
15/03/2025;FAC 0003-00041216;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8564.77;0;17129.54;
16/03/2025;FAC 0003-00041135;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;9922.6;0;19845.2;
04/02/2025;FAC 0003-00040594;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5416.6;0;16249.8;
23/01/2025;FAC 0003-00040065;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9500.0;0;28500.0;
14/02/2025;FAC 0003-00040754;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3270.4;0;3270.4;
22/01/2025;FAC 0003-00040189;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5300.0;0;15900.0;
15/03/2025;FAC 0003-00040844;FAC;C0100;Cafe Palermo;CAF-ETIOP-250;4;9922.6;32;26989.47;R. Ibarra
12/01/2025;FAC 0003-00040297;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18000.0;0;18000.0;
18/02/2025;FAC 0003-00040780;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3270.4;0;6540.8;
15/05/2025;FAC 0003-00041694;FAC;C0136;Tostado Villa Urquiza;CAF-BRAS-1K;5;18546.1;35;60274.81;M. Paz
04/03/2025;FAC 0003-00041093;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
03/06/2025;FAC 0003-00042104;FAC;C0110;Panaderia Devoto;CAF-BRAS-1K;8;18954.11;35;98561.37;M. Paz
20/03/2025;FAC 0003-00041114;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7206.94;0;21620.82;
25/06/2025;FAC 0003-00042292;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
09/04/2025;FAC 0003-00041577;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5977.79;0;5977.79;
19/04/2025;FAC 0003-00041487;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5657.55;0;5657.55;
04/06/2025;FAC 0003-00042286;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;3;7693.14;0;23079.42;
25/01/2025;FAC 0003-00040271;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
28/04/2025;FAC 0003-00041613;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8753.19;0;8753.19;
22/06/2025;NC 0003-00001243;NC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;-4;20069.06;40;-48165.74;
17/04/2025;FAC 0003-00041551;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;1;10140.9;0;10140.9;
14/02/2025;FAC 0003-00040786;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8380.4;0;8380.4;
12/01/2025;FAC 0003-00040362;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
10/02/2025;FAC 0003-00040610;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7051.8;0;14103.6;
27/03/2025;FAC 0003-00040996;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5849.11;0;11698.22;
20/05/2025;FAC 0003-00041723;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9709.43;0;29128.28;
24/04/2025;FAC 0003-00041422;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8753.19;0;8753.19;
15/05/2025;FAC 0003-00042019;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8945.76;0;17891.53;
07/01/2025;FAC 0003-00040353;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3200.0;0;6400.0;
21/06/2025;FAC 0003-00042287;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;8250.61;0;24751.84;
10/02/2025;FAC 0003-00040796;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5723.2;0;5723.2;
25/04/2025;FAC 0003-00041279;FAC;C0132;Cafe Barracas;CAF-BLEND-1K;4;19214.33;35;49957.25;R. Ibarra
10/05/2025;FAC 0003-00041664;FAC;C0110;Panaderia Devoto;CAF-BLEND-1K;10;19637.04;35;127640.78;
24/05/2025;FAC 0003-00041900;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8945.76;0;8945.76;
27/03/2025;FAC 0003-00040861;FAC;C0116;Cafe Caballito;CAF-BRAS-1K;2;17756.23;32;24148.47;
10/06/2025;FAC 0003-00042481;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6243.71;0;12487.41;
23/06/2025;FAC 0003-00042317;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6243.71;0;6243.71;
14/04/2025;FAC 0003-00041601;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5977.79;0;11955.58;
16/05/2025;FAC 0003-00041648;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-CJ6;6;111276.58;40;400595.67;
15/04/2025;FAC 0003-00041406;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;9500.42;0;9500.42;
22/06/2025;FAC 0003-00042094;FAC;C0103;Coffee Lab Belgrano II;CAF-BLEND-1K;5;20069.06;35;65224.44;R. Ibarra
26/02/2025;FAC 0003-00040488;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5723.2;0;17169.6;
01/03/2025;FAC 0003-00040878;FAC;C0132;Cafe Barracas;CAF-BLEND-1K;8;18800.71;35;97763.7;
26/03/2025;FAC 0003-00041131;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3342.35;0;3342.35;
08/03/2025;FAC 0003-00041064;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8564.77;0;17129.54;
16/02/2025;FAC 0003-00040627;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8380.4;0;16760.8;
17/02/2025;FAC 0003-00040730;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5723.2;0;11446.4;
11/06/2025;FAC 0003-00042282;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;8250.61;0;24751.84;
14/01/2025;FAC 0003-00040317;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;9500.0;0;19000.0;
09/02/2025;FAC 0003-00040757;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5723.2;0;5723.2;
06/01/2025;FAC 0003-00040131;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5600.0;0;11200.0;
21/05/2025;FAC 0003-00041843;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10363.99;0;31091.98;
10/05/2025;FAC 0003-00041939;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6109.3;0;12218.6;
17/05/2025;FAC 0003-00041944;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;2;7527.53;0;15055.07;
01/02/2025;FAC 0003-00040672;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;1;5416.6;0;5416.6;
24/06/2025;FAC 0003-00042276;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;9142.57;0;18285.14;
09/02/2025;FAC 0003-00040711;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;1;3270.4;0;3270.4;
27/04/2025;FAC 0003-00041336;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8753.19;0;8753.19;
26/06/2025;FAC 0003-00042266;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10592.0;0;21184.01;
27/02/2025;FAC 0003-00040458;FAC;C0129;Bar San Telmo II;CAF-BRAS-1K;2;17374.0;32;23628.64;
15/01/2025;FAC 0003-00040140;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
08/06/2025;FAC 0003-00042240;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
28/01/2025;FAC 0003-00040030;FAC;C0118;Bar Saavedra;CAF-BRAS-1K;3;17000.0;32;34680.0;M. Paz
08/02/2025;FAC 0003-00040519;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9709.0;0;29127.0;
07/01/2025;FAC 0003-00040068;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9500.0;0;9500.0;
03/06/2025;FAC 0003-00042294;FAC;C9002;VENTA ONLINE;CAP-TAZA;1;9923.03;0;9923.03;
22/06/2025;FAC 0003-00042098;FAC;C0107;La Ventanita de Nunez II;CAF-BLEND-1K;10;20069.06;35;130448.88;R. Ibarra
01/06/2025;FAC 0003-00042092;FAC;C0102;Bar Belgrano;CAF-BRAS-1K;3;18954.11;35;36960.51;
21/02/2025;FAC 0003-00040759;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5723.2;0;11446.4;
26/02/2025;FAC 0003-00040810;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;18396.0;0;18396.0;
08/05/2025;FAC 0003-00041701;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;8073.01;0;16146.01;
06/02/2025;FAC 0003-00040733;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5723.2;0;11446.4;
02/04/2025;FAC 0003-00041387;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
05/03/2025;FAC 0003-00040882;FAC;C0134;Bar Agronomia;CAP-FILTRO-100;3;3342.35;35;6517.58;M. Paz
19/03/2025;FAC 0003-00041111;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;9922.6;0;29767.79;
27/04/2025;FAC 0003-00041358;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10140.9;0;20281.79;
16/03/2025;FAC 0003-00040998;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;5849.11;0;17547.33;
20/04/2025;FAC 0003-00041539;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;19214.33;0;38428.66;
22/02/2025;FAC 0003-00040572;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5416.6;0;16249.8;
24/04/2025;FAC 0003-00041582;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5977.79;0;11955.58;
16/01/2025;FAC 0003-00040169;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;8200.0;0;16400.0;
03/01/2025;FAC 0003-00040151;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5300.0;0;10600.0;
19/02/2025;FAC 0003-00040521;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8380.4;0;25141.2;
27/06/2025;FAC 0003-00042153;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;3;6243.71;0;18731.12;
24/05/2025;FAC 0003-00041661;FAC;C0109;Usina Colegiales II;CAF-BLEND-1K;4;19637.04;32;53412.76;
28/05/2025;FAC 0003-00041955;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;19637.04;0;39274.09;
13/01/2025;FAC 0003-00040411;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;2;18000.0;0;36000.0;
26/06/2025;FAC 0003-00042453;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-1K;1;20069.06;0;20069.06;
04/04/2025;FAC 0003-00041390;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7365.49;0;7365.49;
12/06/2025;FAC 0003-00042272;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6243.71;0;12487.41;
01/02/2025;FAC 0003-00040762;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;5723.2;0;5723.2;
23/04/2025;FAC 0003-00041430;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5657.55;0;11315.1;
24/04/2025;FAC 0003-00041427;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9500.42;0;28501.25;
21/06/2025;FAC 0003-00042207;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10592.0;0;31776.01;
02/04/2025;FAC 0003-00041628;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8753.19;0;17506.39;
18/01/2025;FAC 0003-00040018;FAC;C0106;El Almacen de Nunez;CAF-BLEND-1K;8;18000.0;30;100800.0;M. Paz
26/04/2025;FAC 0003-00041514;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10140.9;0;20281.79;
03/02/2025;FAC 0003-00040481;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8380.4;0;8380.4;
03/05/2025;FAC 0003-00041861;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;8945.76;0;8945.76;
19/05/2025;FAC 0003-00041993;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6109.3;0;12218.6;
01/02/2025;FAC 0003-00040638;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9709.0;0;9709.0;
28/04/2025;FAC 0003-00041450;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10140.9;0;30422.69;
13/01/2025;FAC 0003-00040387;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;1;8200.0;0;8200.0;
05/04/2025;FAC 0003-00041521;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;5977.79;0;5977.79;
01/01/2025;FAC 0003-00040351;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;5600.0;0;11200.0;
07/05/2025;FAC 0003-00041874;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;1;6109.3;0;6109.3;
02/04/2025;FAC 0003-00041511;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;3;10140.9;0;30422.69;
06/06/2025;FAC 0003-00042182;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;2;9142.57;0;18285.14;
13/02/2025;FAC 0003-00040554;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;9095.8;0;18191.6;
02/05/2025;FAC 0003-00041911;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9709.43;0;29128.28;
08/04/2025;FAC 0003-00041273;FAC;C0127;Cafe Parque Chas II;CAF-BLEND-1K;9;19214.33;32;117591.69;R. Ibarra
03/02/2025;FAC 0003-00040540;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;2;7562.8;0;15125.6;
18/05/2025;FAC 0003-00042000;FAC;C9001;CONSUMIDOR FINAL;CAF-COLOM-250;2;8945.76;0;17891.53;
18/02/2025;FAC 0003-00040597;FAC;C9002;VENTA ONLINE;CAF-CAPS-10;1;7051.8;0;7051.8;
16/06/2025;FAC 0003-00042128;FAC;C0130;Usina Coghlan;CAF-BRAS-1K;2;18954.11;30;26535.75;M. Paz
17/06/2025;FAC 0003-00042347;FAC;C9002;VENTA ONLINE;CAP-TAZA;3;9923.03;0;29769.1;
07/06/2025;FAC 0003-00042083;FAC;C0001;GRANOS DEL SUR S.A.;BLEND1K;51;20069.06;40;614113.17;R. Ibarra
20/05/2025;FAC 0003-00041723;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;2;10363.99;0;20727.99;
02/01/2025;FAC 0003-00040201;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;3;5300.0;0;15900.0;
24/06/2025;FAC 0003-00042245;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;1;9142.57;0;9142.57;
11/03/2025;FAC 0003-00041140;FAC;C9001;CONSUMIDOR FINAL;CAF-ETIOP-250;2;9922.6;0;19845.2;
10/05/2025;FAC 0003-00042057;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;2;6109.3;0;12218.6;
08/05/2025;FAC 0003-00041693;FAC;C0135;Coffee Lab Agronomia II;CAF-BRAS-1K;8;18546.1;30;103858.14;M. Paz
08/03/2025;FAC 0003-00040993;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5849.11;0;11698.22;
08/03/2025;FAC 0003-00040835;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BRAS-1K;11;17756.23;40;117191.1;
17/04/2025;FAC 0003-00041639;FAC;C9001;CONSUMIDOR FINAL;CAP-FILTRO-100;2;3415.88;0;6831.76;
22/05/2025;FAC 0003-00041823;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;6109.3;0;12218.6;
22/05/2025;FAC 0003-00041961;FAC;C9001;CONSUMIDOR FINAL;CAF-BLEND-250;1;6109.3;0;6109.3;
21/03/2025;FAC 0003-00040953;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
01/02/2025;FAC 0003-00040582;FAC;C9002;VENTA ONLINE;CAP-TAZA;2;9095.8;0;18191.6;
28/04/2025;FAC 0003-00041309;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8753.19;0;26259.58;
21/04/2025;FAC 0003-00041262;FAC;C0116;Cafe Caballito;CAF-BLEND-1K;10;19214.33;32;130657.43;M. Paz
27/03/2025;FAC 0003-00040976;FAC;C9002;VENTA ONLINE;CAF-ETIOP-250;1;9922.6;0;9922.6;
14/05/2025;FAC 0003-00041860;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5782.02;0;11564.04;
08/04/2025;FAC 0003-00041393;FAC;C9002;VENTA ONLINE;CAP-FILTRO-100;3;3415.88;0;10247.64;
16/03/2025;FAC 0003-00040894;FAC;C9002;VENTA ONLINE;CAF-BRAS-250;2;5535.77;0;11071.53;
24/02/2025;FAC 0003-00040447;FAC;C0120;Tostado Chacarita;CAF-BLEND-1K;7;18396.0;32;87564.96;M. Paz
01/01/2025;FAC 0003-00040162;FAC;C9002;VENTA ONLINE;CAF-BLEND-250;2;5600.0;0;11200.0;
21/01/2025;FAC 0003-00040085;FAC;C9002;VENTA ONLINE;CAF-DESCA-250;3;7400.0;0;22200.0;
18/01/2025;FAC 0003-00040170;FAC;C9002;VENTA ONLINE;CAF-COLOM-250;3;8200.0;0;24600.0;
06/06/2025;FAC 0003-00042081;FAC;C0001;GRANOS DEL SUR S.A.;CAF-BLEND-1K;45;20069.06;40;541864.56;R. Ibarra
18/06/2025;FAC 0003-00042125;FAC;C0128;La Ventanita de San Telmo;CAF-BLEND-1K;10;20069.06;32;136469.59;M. Paz
