fecha,periodo,comprobante,tipo_comprobante,es_nota_credito,codigo_cliente,razon_social,condicion_comercial,localidad,codigo_producto_original,codigo_producto,codigo_normalizado,motivo_normalizacion,producto,unidad_medida,rubro,producto_activo,cantidad,precio_unitario,bonificacion_pct,importe_neto,costo_unitario,costo_total,margen_bruto,margen_bruto_pct,vendedor
2025-05-18,2025-05,FAC 0003-00042049,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,19637.04,0.00,39274.09,10691.00,21382.00,17892.09,0.46,
2025-05-06,2025-05,FAC 0003-00041856,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,3.00,9709.43,0.00,29128.28,4582.00,13746.00,15382.28,0.53,
2025-02-10,2025-02,FAC 0003-00040499,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,7051.80,0.00,7051.80,3373.00,3373.00,3678.80,0.52,
2025-02-15,2025-02,FAC 0003-00040581,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5416.60,0.00,10833.20,2483.00,4966.00,5867.20,0.54,
2025-01-20,2025-01,FAC 0003-00040394,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-03-16,2025-03,FAC 0003-00040998,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9922.60,0.00,19845.20,4282.00,8564.00,11281.20,0.57,
2025-03-11,2025-03,FAC 0003-00041178,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5849.11,0.00,11698.22,2674.00,5348.00,6350.22,0.54,
2025-04-13,2025-04,FAC 0003-00041260,FAC,false,C0113,Bar Recoleta II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,5.00,3415.88,30.00,11955.58,2028.00,10140.00,1815.58,0.15,
2025-04-07,2025-04,FAC 0003-00041615,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-01-12,2025-01,FAC 0003-00040398,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-05-17,2025-05,FAC 0003-00041950,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,19637.04,0.00,19637.04,10691.00,10691.00,8946.04,0.46,
2025-01-01,2025-01,FAC 0003-00040162,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5300.00,0.00,10600.00,2430.00,4860.00,5740.00,0.54,
2025-03-01,2025-03,FAC 0003-00041087,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8564.77,0.00,17129.54,3760.00,7520.00,9609.54,0.56,
2025-01-19,2025-01,FAC 0003-00040021,FAC,false,C0109,Usina Colegiales II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,4.00,18000.00,32.00,48960.00,9800.00,39200.00,9760.00,0.20,
2025-03-21,2025-03,FAC 0003-00040877,FAC,false,C0131,Tostado Coghlan II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,10.00,18800.71,35.00,122204.63,10236.00,102360.00,19844.63,0.16,
2025-01-09,2025-01,FAC 0003-00040048,FAC,false,C0135,Coffee Lab Agronomia II,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,2.00,17000.00,30.00,23800.00,9300.00,18600.00,5200.00,0.22,
2025-06-02,2025-06,FAC 0003-00042381,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-06-03,2025-06,FAC 0003-00042104,FAC,false,C0110,Panaderia Devoto,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,5.00,20069.06,35.00,65224.44,10926.00,54630.00,10594.44,0.16,M. Paz
2025-03-08,2025-03,FAC 0003-00040985,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5849.11,0.00,5849.11,2674.00,2674.00,3175.11,0.54,
2025-02-25,2025-02,FAC 0003-00040691,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,7051.80,0.00,7051.80,3373.00,3373.00,3678.80,0.52,
2025-01-11,2025-01,FAC 0003-00040046,FAC,false,C0133,El Almacen de Barracas II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,18000.00,35.00,35100.00,9800.00,29400.00,5700.00,0.16,
2025-06-13,2025-06,FAC 0003-00042477,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,20069.06,0.00,40138.12,10926.00,21852.00,18286.12,0.46,
2025-03-15,2025-03,FAC 0003-00041036,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5535.77,0.00,11071.53,2538.00,5076.00,5995.53,0.54,
2025-03-16,2025-03,FAC 0003-00041090,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9922.60,0.00,9922.60,4282.00,4282.00,5640.60,0.57,
2025-03-05,2025-03,FAC 0003-00041180,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9922.60,0.00,19845.20,4282.00,8564.00,11281.20,0.57,
2025-05-08,2025-05,FAC 0003-00041666,FAC,false,C0111,Cafe Devoto II,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,5.00,18546.10,35.00,60274.81,10146.00,50730.00,9544.81,0.16,M. Paz
2025-06-24,2025-06,FAC 0003-00042346,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10592.00,0.00,21184.01,4571.00,9142.00,12042.01,0.57,
2025-05-09,2025-05,FAC 0003-00041698,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3491.03,0.00,3491.03,2073.00,2073.00,1418.03,0.41,
2025-01-04,2025-01,FAC 0003-00040336,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9500.00,0.00,9500.00,4100.00,4100.00,5400.00,0.57,
2025-05-05,2025-05,FAC 0003-00041853,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8945.76,0.00,26837.29,3927.00,11781.00,15056.29,0.56,
2025-05-11,2025-05,FAC 0003-00041829,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6109.30,0.00,18327.91,2793.00,8379.00,9948.91,0.54,
2025-02-20,2025-02,FAC 0003-00040806,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3270.40,0.00,3270.40,1942.00,1942.00,1328.40,0.41,
2025-03-14,2025-03,FAC 0003-00040928,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9922.60,0.00,29767.79,4282.00,12846.00,16921.79,0.57,
2025-03-14,2025-03,FAC 0003-00040898,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8564.77,0.00,25694.31,3760.00,11280.00,14414.31,0.56,
2025-03-05,2025-03,FAC 0003-00041083,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9922.60,0.00,29767.79,4282.00,12846.00,16921.79,0.57,
2025-04-13,2025-04,FAC 0003-00041250,FAC,false,C0105,Panaderia Villa Crespo II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,4.00,3415.88,32.00,9291.19,2028.00,8112.00,1179.19,0.13,M. Paz
2025-02-18,2025-02,FAC 0003-00040426,FAC,false,C0102,Bar Belgrano,Mayorista,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,5.00,9709.00,35.00,31554.25,4190.00,20950.00,10604.25,0.34,M. Paz
2025-06-08,2025-06,FAC 0003-00042089,FAC,false,C0100,Cafe Palermo,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,5.00,20069.06,32.00,68234.80,10926.00,54630.00,13604.80,0.20,R. Ibarra
2025-01-06,2025-01,FAC 0003-00040400,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5600.00,0.00,5600.00,2560.00,2560.00,3040.00,0.54,
2025-04-25,2025-04,FAC 0003-00041363,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3415.88,0.00,3415.88,2028.00,2028.00,1387.88,0.41,
2025-02-26,2025-02,FAC 0003-00040442,FAC,false,C0116,Cafe Caballito,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,6.00,18396.00,32.00,75055.68,10016.00,60096.00,14959.68,0.20,M. Paz
2025-01-05,2025-01,FAC 0003-00040047,FAC,false,C0133,El Almacen de Barracas II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,8.00,18000.00,35.00,93600.00,9800.00,78400.00,15200.00,0.16,M. Paz
2025-02-24,2025-02,FAC 0003-00040568,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,3.00,7562.80,0.00,22688.40,3577.00,10731.00,11957.40,0.53,
2025-06-09,2025-06,FAC 0003-00042185,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5909.22,0.00,5909.22,2709.00,2709.00,3200.22,0.54,
2025-06-09,2025-06,FAC 0003-00042440,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-01-11,2025-01,FAC 0003-00040410,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8200.00,0.00,16400.00,3600.00,7200.00,9200.00,0.56,
2025-06-25,2025-06,FAC 0003-00042303,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5909.22,0.00,5909.22,2709.00,2709.00,3200.22,0.54,
2025-01-03,2025-01,FAC 0003-00040246,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,1.00,7400.00,0.00,7400.00,3500.00,3500.00,3900.00,0.53,
2025-02-11,2025-02,FAC 0003-00040505,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-06-25,2025-06,FAC 0003-00042121,FAC,false,C0124,Coffee Lab Flores,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,8.00,20069.06,35.00,104359.10,10926.00,87408.00,16951.10,0.16,R. Ibarra
2025-03-28,2025-03,FAC 0003-00040947,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8564.77,0.00,8564.77,3760.00,3760.00,4804.77,0.56,
2025-05-13,2025-05,FAC 0003-00041891,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,7527.53,0.00,7527.53,3600.00,3600.00,3927.53,0.52,
2025-05-05,2025-05,FAC 0003-00041662,FAC,false,C0109,Usina Colegiales II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,19637.04,32.00,40059.57,10691.00,32073.00,7986.57,0.20,
2025-06-14,2025-06,FAC 0003-00042469,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-05-07,2025-05,FAC 0003-00041725,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,3.00,7527.53,0.00,22582.60,3600.00,10800.00,11782.60,0.52,
2025-02-12,2025-02,FAC 0003-00040740,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3270.40,0.00,3270.40,1942.00,1942.00,1328.40,0.41,
2025-01-15,2025-01,FAC 0003-00040222,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8200.00,0.00,24600.00,3600.00,10800.00,13800.00,0.56,
2025-05-15,2025-05,FAC 0003-00041854,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9709.43,0.00,9709.43,4582.00,4582.00,5127.43,0.53,
2025-05-24,2025-05,FAC 0003-00041661,FAC,false,C0109,Usina Colegiales II,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,3.00,18546.10,32.00,37834.04,10146.00,30438.00,7396.04,0.20,
2025-06-18,2025-06,FAC 0003-00042195,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-02-13,2025-02,FAC 0003-00040775,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-01-20,2025-01,FAC 0003-00040114,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-06-25,2025-06,FAC 0003-00042168,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,1.00,8250.61,0.00,8250.61,3902.00,3902.00,4348.61,0.53,
2025-05-09,2025-05,FAC 0003-00041885,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6109.30,0.00,18327.91,2793.00,8379.00,9948.91,0.54,
2025-01-25,2025-01,FAC 0003-00040371,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8200.00,0.00,16400.00,3600.00,7200.00,9200.00,0.56,
2025-01-11,2025-01,FAC 0003-00040081,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5600.00,0.00,5600.00,2560.00,2560.00,3040.00,0.54,
2025-02-19,2025-02,FAC 0003-00040641,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8380.40,0.00,8380.40,3679.00,3679.00,4701.40,0.56,
2025-01-10,2025-01,FAC 0003-00040111,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5300.00,0.00,10600.00,2430.00,4860.00,5740.00,0.54,
2025-02-16,2025-02,FAC 0003-00040555,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5723.20,0.00,5723.20,2616.00,2616.00,3107.20,0.54,
2025-05-28,2025-05,FAC 0003-00041857,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,1.00,8073.01,0.00,8073.01,3818.00,3818.00,4255.01,0.53,
2025-01-23,2025-01,FAC 0003-00040296,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-06-15,2025-06,FAC 0003-00042470,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,9142.57,0.00,9142.57,4014.00,4014.00,5128.57,0.56,
2025-02-27,2025-02,FAC 0003-00040670,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8380.40,0.00,16760.80,3679.00,7358.00,9402.80,0.56,
2025-06-22,2025-06,FAC 0003-00042396,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,3.00,7693.14,0.00,23079.42,3679.00,11037.00,12042.42,0.52,
2025-04-15,2025-04,FAC 0003-00041428,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5977.79,0.00,17933.37,2733.00,8199.00,9734.37,0.54,
2025-05-24,2025-05,FAC 0003-00041871,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9709.43,0.00,9709.43,4582.00,4582.00,5127.43,0.53,
2025-01-21,2025-01,FAC 0003-00040373,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-06-22,2025-06,FAC 0003-00042252,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,9142.57,0.00,27427.71,4014.00,12042.00,15385.71,0.56,
2025-05-22,2025-05,FAC 0003-00041708,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8945.76,0.00,26837.29,3927.00,11781.00,15056.29,0.56,
2025-02-25,2025-02,FAC 0003-00040486,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5723.20,0.00,17169.60,2616.00,7848.00,9321.60,0.54,
2025-05-19,2025-05,FAC 0003-00041886,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10363.99,0.00,20727.99,4473.00,8946.00,11781.99,0.57,
2025-04-24,2025-04,FAC 0003-00041610,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,19214.33,0.00,19214.33,10461.00,10461.00,8753.33,0.46,
2025-06-22,2025-06,FAC 0003-00042080,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,45.00,20069.06,40.00,541864.56,10926.00,491670.00,50194.56,0.09,
2025-05-18,2025-05,FAC 0003-00041754,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8945.76,0.00,26837.29,3927.00,11781.00,15056.29,0.56,
2025-06-26,2025-06,FAC 0003-00042290,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,9142.57,0.00,9142.57,4014.00,4014.00,5128.57,0.56,
2025-04-16,2025-04,FAC 0003-00041461,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8753.19,0.00,26259.58,3843.00,11529.00,14730.58,0.56,
2025-05-13,2025-05,FAC 0003-00041766,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10363.99,0.00,20727.99,4473.00,8946.00,11781.99,0.57,
2025-06-06,2025-06,FAC 0003-00042081,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-CJ6,CAF-BLEND-CJ6,false,,Blend Casa CAJA X 6 (1kg c/u),CAJA X6,CAFE,S,5.00,113724.66,40.00,341173.98,65559.00,327795.00,13378.98,0.04,R. Ibarra
2025-01-09,2025-01,FAC 0003-00040238,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5300.00,0.00,15900.00,2430.00,7290.00,8610.00,0.54,
2025-02-19,2025-02,FAC 0003-00040432,FAC,false,C0108,Coffee Lab Colegiales,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,8.00,17374.00,32.00,94514.56,9505.00,76040.00,18474.56,0.20,R. Ibarra
2025-02-23,2025-02,FAC 0003-00040671,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9709.00,0.00,19418.00,4190.00,8380.00,11038.00,0.57,
2025-03-25,2025-03,FAC 0003-00041141,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9922.60,0.00,19845.20,4282.00,8564.00,11281.20,0.57,
2025-04-18,2025-04,FAC 0003-00041312,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,10140.90,0.00,30422.69,4377.00,13131.00,17291.69,0.57,
2025-05-09,2025-05,FAC 0003-00042047,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3491.03,0.00,6982.06,2073.00,4146.00,2836.06,0.41,
2025-02-15,2025-02,FAC 0003-00040614,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8380.40,0.00,16760.80,3679.00,7358.00,9402.80,0.56,
2025-03-11,2025-03,FAC 0003-00041162,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3342.35,0.00,3342.35,1985.00,1985.00,1357.35,0.41,
2025-06-24,2025-06,FAC 0003-00042217,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,3.00,7693.14,0.00,23079.42,3679.00,11037.00,12042.42,0.52,
2025-04-12,2025-04,FAC 0003-00041439,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,3.00,7899.22,0.00,23697.67,3736.00,11208.00,12489.67,0.53,
